,city,state,count,population,lat,lng,per_capita
103059,SACHSE,TX,5,27829.0,32.9726,-96.5793,0.00017966869093391784
103064,MOUNT DORA,FL,5,16330.0,28.8142,-81.6344,0.0003061849357011635
103069,LOS OSOS,CA,5,15523.0,35.3065,-120.8242,0.00032210268633640405
103074,CROSS LANES,WV,5,10037.0,38.4351,-81.7707,0.0004981568197668626
103079,GREENCASTLE,PA,5,4235.0,39.7907,-77.7267,0.0011806375442739079
103084,GREENCASTLE,IN,5,9865.0,39.6432,-86.8418,0.0005068423720223011
103089,CENTERVILLE,GA,5,8220.0,32.6342,-83.6853,0.0006082725060827251
103094,WADSWORTH,IL,5,3448.0,42.4448,-87.9202,0.0014501160092807424
103099,CHATHAM,IL,5,14437.0,39.6733,-89.6934,0.0003463323405139572
103104,RIDGE,NY,5,12987.0,40.9068,-72.8816,0.000385000385000385
103109,ELDON,MO,5,4435.0,38.3511,-92.5766,0.0011273957158962795
103114,RIDGELAND,MS,5,24618.0,32.4236,-90.1481,0.0002031034202615972
103119,BIRCH BAY,WA,5,11142.0,48.9243,-122.7519,0.00044875246813857474
103124,CHICAGO RIDGE,IL,5,14284.0,41.7034,-87.7795,0.0003500420050406049
103129,WACONIA,MN,5,12993.0,44.8422,-93.7896,0.0003848225967828831
103134,MOUNT KISCO,NY,5,10835.0,41.2016,-73.7281,0.00046146746654360867
103139,WESTWOOD,NJ,5,11241.0,40.9878,-74.0308,0.00044480028467218217
103144,MOUNT LAGUNA,CA,5,104.0,32.8711,-116.4247,0.04807692307692308
103149,KNAPPA,OR,5,945.0,46.1694,-123.5822,0.005291005291005291
103154,HODGKINS,IL,5,1714.0,41.7659,-87.8613,0.0029171528588098016
103159,BIG SKY,MT,5,2825.0,45.2592,-111.3426,0.0017699115044247787
103164,LOCKHART,TX,5,14463.0,29.8785,-97.6831,0.00034570974210053237
103169,CROYDON,PA,5,9752.0,40.0911,-74.8975,0.000512715340442986
103174,SUNBURY,OH,5,6933.0,40.2485,-82.8806,0.0007211885186787826
103179,LONOKE,AR,5,4261.0,34.7906,-91.9072,0.0011734334663224596
103184,SOAP LAKE,WA,5,1378.0,47.3914,-119.4893,0.00362844702467344
103189,EFFORT,PA,5,2235.0,40.9436,-75.439,0.0022371364653243847
103194,CHERRYVILLE,NC,5,6113.0,35.3844,-81.3781,0.0008179290037624734
103199,LONG BEACH,WA,5,1831.0,46.3558,-124.0556,0.002730748225013654
103204,BELLMORE,NY,5,15937.0,40.6569,-73.5285,0.0003137353328731882
103209,KETCHUM,ID,5,3490.0,43.6867,-114.373,0.0014326647564469914
103214,BELMAR,NJ,5,5877.0,40.1798,-74.0255,0.0008507742045261188
103229,KINGSFORD,MI,5,5127.0,45.8061,-88.0995,0.0009752291788570314
103234,FORT WASHINGTON,MD,5,25825.0,38.7339,-77.0069,0.0001936108422071636
103244,CHESTER,CA,5,2271.0,40.3017,-121.2339,0.002201673271686482
103249,EGAN,SD,5,232.0,44.0004,-96.6485,0.021551724137931036
103254,BELTSVILLE,MD,5,19704.0,39.0394,-76.9211,0.0002537555826228177
103259,LOLO,MT,5,4573.0,46.7756,-114.1018,0.0010933741526350316
103264,FORT WRIGHT,KY,5,5841.0,39.0463,-84.5362,0.0008560178051703475
103269,WHITEWATER,WI,5,15725.0,42.8372,-88.7341,0.0003179650238473768
103274,NASHVILLE,IN,5,1528.0,39.208,-86.2385,0.0032722513089005235
103279,NASHVILLE,NC,5,5624.0,35.9693,-77.9554,0.0008890469416785206
103284,BELLEVILLE,MI,5,3979.0,42.2022,-83.4839,0.0012565971349585323
103289,BELLEFONTE,PA,5,6071.0,40.9141,-77.7683,0.000823587547356284
103294,BELLEFONTAINE,OH,5,13785.0,40.3627,-83.763,0.0003627130939426913
103299,KERMAN,CA,5,15980.0,36.7248,-120.0625,0.00031289111389236547
103309,BELLAIRE,MI,5,955.0,44.9739,-85.2057,0.005235602094240838
103314,GRANTON,WI,5,376.0,44.5886,-90.4614,0.013297872340425532
103319,SELIGMAN,AZ,5,770.0,35.3256,-112.8574,0.006493506493506494
103334,STANTON,KY,5,3214.0,37.8465,-83.8564,0.0015556938394523958
103339,GRANT,MI,5,1347.0,43.3348,-85.8094,0.003711952487008166
103349,KEYSER,WV,5,4879.0,39.4394,-78.9821,0.0010248001639680262
103354,KEYSTONE HEIGHTS,FL,5,1398.0,29.7812,-82.034,0.00357653791130186
103364,MURRYSVILLE,PA,5,20820.0,40.4456,-79.6554,0.00024015369836695484
103369,FORT OGLETHORPE,GA,5,10203.0,34.9318,-85.246,0.0004900519455062237
103374,KINGSBURG,CA,5,12490.0,36.5244,-119.5602,0.00040032025620496394
103379,GREAT BEND,KS,5,14725.0,38.3593,-98.8015,0.00033955857385398983
103384,RIGBY,ID,5,5097.0,43.6734,-111.9132,0.0009809691975671965
103389,PLANTSVILLE,CT,5,2084.0,41.5832,-72.8919,0.0023992322456813818
103394,CHESTER,WV,5,2134.0,40.6129,-80.5628,0.0023430178069353325
103399,CUT OFF,LA,5,5619.0,29.5164,-90.3291,0.0008898380494749955
103404,EVERGREEN PARK,IL,5,19730.0,41.7213,-87.7013,0.00025342118601115053
103409,FORT RILEY,KS,5,8623.0,39.1064,-96.8117,0.0005798446016467587
103414,MUNHALL,PA,5,10738.0,40.3935,-79.9005,0.00046563605885639785
103424,VOLO,IL,5,6368.0,42.3299,-88.1598,0.000785175879396985
103434,BEREA,KY,5,15404.0,37.5904,-84.2898,0.00032459101532069593
103439,WHITE SANDS,NM,5,1449.0,32.3804,-106.4791,0.003450655624568668
103444,SOMERSET,PA,5,6030.0,40.0049,-79.0778,0.0008291873963515755
103449,PLAINS,MT,5,1181.0,47.4602,-114.8842,0.004233700254022015
103454,BENNINGTON,KS,5,574.0,39.0334,-97.5932,0.008710801393728223
103459,WHITE SULPHUR SPRINGS,MT,5,1112.0,46.5453,-110.9039,0.0044964028776978415
103464,TUCKER,GA,5,36994.0,33.8436,-84.2024,0.00013515705249499919
103469,CHESTER,NY,5,4064.0,41.357,-74.2768,0.0012303149606299212
103479,PLAIN DEALING,LA,5,853.0,32.9074,-93.6991,0.005861664712778429
103484,HOLLIDAYSBURG,PA,5,5630.0,40.4311,-78.393,0.0008880994671403197
103499,STARKE,FL,5,5756.0,29.9474,-82.1129,0.0008686587908269632
103504,KILAUEA,HI,5,3386.0,22.2108,-159.3965,0.0014766686355581807
103509,MYRTLE POINT,OR,5,2689.0,43.0617,-124.1327,0.001859427296392711
103514,SELLERSVILLE,PA,5,4537.0,40.36,-75.3083,0.001102049812651532
103519,BISHOPVILLE,SC,5,2986.0,34.2202,-80.2483,0.0016744809109176155
103524,FALLSTON,MD,5,9952.0,39.5332,-76.4452,0.0005024115755627009
103529,COTO DE CAZA,CA,5,15632.0,33.5959,-117.586,0.00031985670419652
103534,BONHAM,TX,5,10485.0,33.588,-96.1901,0.0004768717215069146
103544,LAKE FOREST PARK,WA,5,13462.0,47.7574,-122.2864,0.00037141583717129696
103549,MONTVERDE,FL,5,1782.0,28.5971,-81.6786,0.0028058361391694723
103554,GREENWOOD VILLAGE,CO,5,15537.0,39.6153,-104.9131,0.0003218124477054772
103559,TACNA,AZ,5,524.0,32.7004,-113.9618,0.009541984732824428
103569,VIENNA,MO,5,796.0,38.1874,-91.9501,0.00628140703517588
103574,BONNERS FERRY,ID,5,2558.0,48.6928,-116.3184,0.001954652071931196
103579,RUSHVILLE,IL,5,2610.0,40.1199,-90.5666,0.0019157088122605363
103584,RUSHVILLE,IN,5,6412.0,39.6171,-85.4463,0.0007797878976918279
103589,RICHLANDS,NC,5,2577.0,34.9003,-77.5427,0.0019402405898331393
103594,FORESTVILLE,CA,5,3632.0,38.4825,-122.8899,0.0013766519823788547
103599,ELIZABETH,PA,5,1433.0,40.2715,-79.8872,0.0034891835310537334
103604,MONROE,WI,5,10622.0,42.603,-89.6381,0.00047072114479382413
103609,GREENVILLE,MS,5,29495.0,33.385,-91.0514,0.00016952025767079165
103614,LADY LAKE,FL,5,16047.0,28.9241,-81.9299,0.00031158471988533684
103619,GREENVILLE,MI,5,8866.0,43.1797,-85.2534,0.0005639521768554027
103624,POPLAR BLUFF,MO,5,16313.0,36.7632,-90.4135,0.00030650401520259914
103629,POPLAR,MT,5,758.0,48.1105,-105.1969,0.006596306068601583
103634,CHALLIS,ID,5,840.0,44.5055,-114.2281,0.005952380952380952
103644,LOWER BURRELL,PA,5,11701.0,40.5818,-79.7141,0.00042731390479446203
103654,BOONE,IA,5,12482.0,42.0531,-93.877,0.000400576830636116
103659,RUSSELLTON,PA,5,1224.0,40.6081,-79.8401,0.004084967320261438
103664,CHAGRIN FALLS,OH,5,4116.0,41.4319,-81.3887,0.0012147716229348883
103669,LAGRANGE,OH,5,2662.0,41.2404,-82.1175,0.0018782870022539444
103674,GRETNA,LA,5,17640.0,29.9101,-90.0515,0.0002834467120181406
103679,COVINGTON,TN,5,8644.0,35.566,-89.6482,0.0005784359093012494
103684,PORT JEFFERSON,NY,5,7990.0,40.9466,-73.0577,0.0006257822277847309
103689,PORT ISABEL,TX,5,5137.0,26.054,-97.2505,0.0009733307377846992
103704,UNION BEACH,NJ,5,5751.0,40.4454,-74.1699,0.000869414014953921
103709,MONTELLO,NV,5,22.0,41.2671,-114.197,0.22727272727272727
103714,SYRACUSE,UT,5,32798.0,41.0859,-112.0698,0.00015244832001951337
103719,COUNTRY CLUB HILLS,IL,5,16578.0,41.5636,-87.7251,0.00030160453613222344
103724,COUNTRYSIDE,IL,5,6322.0,41.7741,-87.8752,0.0007908889591901297
103729,SYRACUSE,IN,5,3081.0,41.4226,-85.7492,0.0016228497241155468
103734,MONTELLO,WI,5,1405.0,43.794,-89.3333,0.0035587188612099642
103739,RIVERSIDE,IL,5,9225.0,41.831,-87.8169,0.0005420054200542005
103744,BOILING SPRINGS,PA,5,3584.0,40.1592,-77.1391,0.0013950892857142857
103749,MONTEVALLO,AL,5,7288.0,33.1246,-86.8477,0.0006860592755214051
103754,PORT LUDLOW,WA,5,3096.0,47.9101,-122.7006,0.001614987080103359
103759,VICTOR,ID,5,2876.0,43.6014,-111.1108,0.0017385257301808068
103764,CENTRAL LAKE,MI,5,887.0,45.0694,-85.2625,0.005636978579481398
103769,CENTRAL SQUARE,NY,5,2079.0,43.286,-76.1419,0.002405002405002405
103779,FAIR LAWN,NJ,5,34948.0,40.9359,-74.1177,0.00014306970355957422
103784,MONTICELLO,UT,5,2393.0,37.8683,-109.338,0.002089427496865859
103789,RICHBORO,PA,5,6983.0,40.2262,-75.0006,0.0007160246312473149
103794,HAZEL GREEN,AL,5,3971.0,34.9236,-86.5671,0.0012591286829513977
103799,UNION CITY,TN,5,11068.0,36.4267,-89.0474,0.00045175280086736535
103809,BOONEVILLE,MS,5,9027.0,34.6643,-88.5684,0.0005538938739337543
103819,TYLERTOWN,MS,5,2341.0,31.1173,-90.1445,0.0021358393848782574
103824,ROY,WA,5,920.0,46.997,-122.5423,0.005434782608695652
103829,CORTLAND,OH,5,7073.0,41.3319,-80.7195,0.0007069136151562279
103844,EUSTACE,TX,5,1457.0,32.3076,-96.0138,0.0034317089910775567
103849,LA PALMA,CA,5,15522.0,33.8504,-118.0407,0.0003221234377013272
103854,CORVALLIS,MT,5,1396.0,46.3139,-114.1123,0.0035816618911174787
103859,LOUISBURG,KS,5,4940.0,38.6202,-94.677,0.0010121457489878543
103864,GRETNA,NE,5,9019.0,41.1314,-96.245,0.000554385186827808
103869,MORRILTON,AR,5,6980.0,35.1558,-92.7387,0.0007163323782234957
103874,CHILHOWIE,VA,5,2371.0,36.8009,-81.6832,0.002108814846056516
103879,BOSCOBEL,WI,5,3275.0,43.1437,-90.6948,0.0015267175572519084
103884,HINTON,WV,5,2167.0,37.6652,-80.8828,0.0023073373327180432
103889,SNOWFLAKE,AZ,5,6192.0,34.5225,-110.0913,0.0008074935400516795
103894,MORRIS PLAINS,NJ,5,6104.0,40.8356,-74.4786,0.00081913499344692
103899,CHARLES TOWN,WV,5,6584.0,39.2746,-77.8631,0.0007594167679222357
103904,MORRISVILLE,NC,5,29756.0,35.8368,-78.8348,0.00016803333781422234
103909,HILLSBORO,IL,5,5673.0,39.1752,-89.4723,0.0008813678829543451
103914,POLK CITY,IA,5,5604.0,41.7779,-93.7134,0.0008922198429693076
103919,MORTON,IL,5,16601.0,40.6135,-89.4669,0.0003011866755014758
103924,MORTON,WA,5,1333.0,46.5575,-122.2815,0.0037509377344336083
103929,BLACK DIAMOND,WA,5,5314.0,47.313,-122.0181,0.000940910801656003
103934,MORIARTY,NM,5,2154.0,35.0034,-106.0444,0.002321262766945218
103939,WESTFIR,OR,5,394.0,43.7579,-122.5097,0.012690355329949238
103949,PONCHATOULA,LA,5,7805.0,30.4402,-90.4428,0.0006406149903907751
103954,LAC DU FLAMBEAU,WI,5,1755.0,45.9696,-89.8994,0.002849002849002849
103959,MORAVIAN FALLS,NC,5,1023.0,36.1073,-81.1807,0.004887585532746823
103964,HASLET,TX,5,2336.0,32.9609,-97.3387,0.0021404109589041095
103969,GREENUP,KY,5,1068.0,38.5578,-82.8191,0.0046816479400749065
103979,LOWELL,AR,5,10005.0,36.2561,-94.1532,0.0004997501249375312
103984,HATTERAS,NC,5,458.0,35.2176,-75.6872,0.010917030567685589
103989,BORGER,TX,5,12505.0,35.6598,-101.4012,0.00039984006397441024
103994,GREENSBORO,GA,5,3573.0,33.5687,-83.1872,0.001399384270920795
104004,WAHOO,NE,5,4832.0,41.2166,-96.6172,0.0010347682119205299
104014,TAKOMA PARK,MD,5,17542.0,38.981,-77.0028,0.0002850302132025995
104019,MORGANTOWN,PA,5,1389.0,40.1538,-75.8884,0.003599712023038157
104024,BIXBY,OK,5,28731.0,35.9454,-95.8776,0.00017402805332219554
104029,MONETA,VA,5,378.0,37.1886,-79.6133,0.013227513227513227
104039,MORTON GROVE,IL,5,24910.0,42.0423,-87.789,0.0002007226013649137
104044,HARPERS FERRY,WV,4,301.0,39.3252,-77.741,0.013289036544850499
104048,HARRISBURG,MO,4,377.0,39.1397,-92.4579,0.010610079575596816
104052,HAWTHORNE,NV,4,2739.0,38.5253,-118.626,0.0014603870025556773
104056,FAIRBURN,GA,4,16469.0,33.5496,-84.5914,0.00024288056348290729
104060,TENINO,WA,4,2045.0,46.8538,-122.8606,0.0019559902200488996
104064,GARRISON,MN,4,168.0,46.2992,-93.8264,0.023809523809523808
104068,TEMPLETON,CA,4,8614.0,35.556,-120.7181,0.0004643603436266543
104072,HAWLEY,PA,4,1110.0,41.4765,-75.1779,0.0036036036036036037
104076,EUFAULA,OK,4,2776.0,35.2923,-95.5863,0.001440922190201729
104080,SOUTHPORT,CT,4,1515.0,41.135,-73.2873,0.0026402640264026403
104084,GENEVA,FL,4,3247.0,28.7377,-81.1143,0.0012319063751154912
104088,HARRINGTON,DE,4,3770.0,38.9243,-75.5707,0.0010610079575596816
104092,HARVEST,AL,4,6328.0,34.8558,-86.752,0.0006321112515802782
104096,EVART,MI,4,1739.0,43.9003,-85.2751,0.0023001725129384704
104100,SHIPROCK,NM,4,8275.0,36.7924,-108.7005,0.00048338368580060423
104104,EUHARLEE,GA,4,4258.0,34.1441,-84.9327,0.0009394081728511038
104108,EUFAULA,AL,4,12746.0,31.9102,-85.1505,0.00031382394476698575
104116,HASLETT,MI,4,19091.0,42.7525,-84.402,0.0002095228117961343
104120,EVERETT,PA,4,2154.0,40.0132,-78.3666,0.0018570102135561746
104140,SUISUN CITY,CA,4,29350.0,38.2473,-122.0091,0.0001362862010221465
104144,EVANS CITY,PA,4,2001.0,40.7685,-80.0583,0.001999000499750125
104148,HARTMAN,AR,4,597.0,35.4353,-93.6235,0.006700167504187605
104152,SURF CITY,NJ,4,1325.0,39.6646,-74.1711,0.0030188679245283017
104156,SIGNAL HILL,CA,4,11678.0,33.803,-118.1681,0.0003425244048638465
104160,SCOTIA,NY,4,7292.0,42.8321,-73.9607,0.0005485463521667581
104164,GERMANTOWN,WI,4,20885.0,43.2343,-88.1217,0.00019152501795547042
104168,FAIRVIEW,OR,4,10515.0,45.5469,-122.439,0.0003804089396100808
104169,FAIRVIEW,OR,4,495.0,45.4583,-123.7927,0.00808080808080808
104172,HAYFORK,CA,4,3227.0,40.561,-123.1298,0.0012395413696932136
104180,GEORGETOWN,IN,4,3749.0,38.2954,-85.964,0.0010669511869831954
104184,SHINGLE SPRINGS,CA,4,3703.0,38.6665,-120.9371,0.001080205238995409
104188,FAIRVIEW,NJ,4,14935.0,40.8182,-74.0022,0.00026782725142283226
104192,EAST GRAND FORKS,MN,4,9118.0,47.9286,-97.0138,0.0004386926957666155
104196,HARTFORD CITY,IN,4,5789.0,40.4537,-85.3736,0.0006909656244601831
104200,SUN LAKES,AZ,4,14147.0,33.2172,-111.8695,0.0002827454584010744
104204,SUNNY ISLES BEACH,FL,4,22202.0,25.9385,-80.1246,0.00018016394919376631
104208,HEBRON,IN,4,3573.0,41.3247,-87.2018,0.001119507416736636
104212,SHERIDAN,OR,4,6237.0,45.096,-123.3983,0.000641333974667308
104216,SPENCER,IN,4,2240.0,39.2862,-86.7725,0.0017857142857142857
104220,EXETER,NE,4,524.0,40.6445,-97.4489,0.007633587786259542
104224,HAYS,MT,4,1095.0,48.0104,-108.6607,0.0036529680365296802
104232,SOUTHSIDE,AL,4,9358.0,33.9007,-86.0238,0.00042744176106005556
104236,HAYESVILLE,NC,4,629.0,35.0452,-83.8178,0.006359300476947536
104244,HEBER,UT,4,16943.0,40.507,-111.3986,0.00023608569910877649
104248,HARVARD,IL,4,9705.0,42.4296,-88.6211,0.0004121586810922205
104252,HASTINGS,FL,4,898.0,29.7145,-81.499,0.004454342984409799
104256,HARRISON,MI,4,2311.0,44.0168,-84.808,0.0017308524448290783
104264,HAT CREEK,CA,4,71.0,40.8101,-121.4809,0.056338028169014086
104268,SHENANDOAH,IA,4,4930.0,40.7582,-95.372,0.0008113590263691683
104272,SHENANDOAH,PA,4,4288.0,40.8167,-76.2003,0.0009328358208955224
104284,SHILLINGTON,PA,4,5458.0,40.3029,-75.967,0.0007328691828508611
104292,SPARLAND,IL,4,360.0,41.0295,-89.441,0.011111111111111112
104296,HEATH,OH,4,10492.0,40.0241,-82.4413,0.0003812428516965307
104300,EAST BETHEL,MN,4,11901.0,45.3557,-93.2038,0.00033610620956222166
104304,HARRISON,OH,4,13086.0,39.2584,-84.7868,0.0003056701818737582
104316,SHINNSTON,WV,4,2328.0,39.3923,-80.2989,0.001718213058419244
104324,HARTSDALE,NY,4,3082.0,41.0154,-73.8036,0.0012978585334198572
104328,TEMPLE,GA,4,5395.0,33.7342,-85.0289,0.0007414272474513438
104332,GARFIELD,AR,4,456.0,36.4555,-93.9757,0.008771929824561403
104344,GONZALES,CA,4,8581.0,36.5055,-121.4427,0.0004661461368138912
104352,FOREST PARK,GA,4,19619.0,33.6209,-84.359,0.0002038839900096845
104360,SOUTH FORK,CO,4,458.0,37.6691,-106.6417,0.008733624454148471
104364,GREENVILLE,RI,4,8777.0,41.882,-71.5549,0.000455736584254301
104368,GREENVILLE,NY,4,9585.0,40.9986,-73.8189,0.0004173187271778821
104372,SECAUCUS,NJ,4,21470.0,40.781,-74.0659,0.0001863064741499767
104376,HONEY GROVE,TX,4,1950.0,33.5866,-95.909,0.0020512820512820513
104380,FORNEY,TX,4,25269.0,32.744,-96.4529,0.00015829672721516484
104384,HONEA PATH,SC,4,3662.0,34.4476,-82.395,0.0010922992900054614
104388,FREDERICKSBURG,PA,4,1660.0,40.4441,-76.4377,0.0024096385542168677
104389,FREDERICKSBURG,PA,4,145.0,40.3103,-78.2862,0.027586206896551724
104392,ELGIN,TX,4,10043.0,30.3526,-97.3883,0.0003982873643333665
104396,ELGIN,SC,4,2882.0,34.6724,-80.7215,0.0013879250520471894
104400,ELGIN,OK,4,3498.0,34.7849,-98.301,0.0011435105774728416
104408,SNOWMASS VILLAGE,CO,4,3076.0,39.2212,-106.9392,0.0013003901170351106
104412,SNYDER,TX,4,11378.0,32.7133,-100.9116,0.0003515556336790297
104416,STEILACOOM,WA,4,6680.0,47.1703,-122.5933,0.0005988023952095808
104420,HOMETOWN,IL,4,4299.0,41.7312,-87.7311,0.0009304489416143289
104428,ELECTRIC CITY,WA,4,732.0,47.9218,-119.0475,0.00546448087431694
104432,GREENVILLE,TX,4,28923.0,33.1116,-96.1099,0.00013829824015489404
104440,GROSSE POINTE FARMS,MI,4,10018.0,42.4068,-82.8993,0.0003992812936713915
104444,SEBRING,OH,4,4185.0,40.9207,-81.0231,0.0009557945041816009
104448,SEYMOUR,TN,4,16081.0,35.8783,-83.7669,0.0002487407499533611
104460,GOBLES,MI,4,665.0,42.3617,-85.8774,0.006015037593984963
104464,GRIFFITH,IN,4,16182.0,41.5277,-87.4239,0.00024718823384006923
104468,FREMONT,WI,4,636.0,44.2602,-88.8715,0.006289308176100629
104472,STILWELL,OK,4,3732.0,35.8145,-94.6317,0.0010718113612004287
104476,EATON,CO,4,5763.0,40.5257,-104.713,0.0006940829429116779
104484,GOLD HILL,OR,4,1261.0,42.4358,-123.0527,0.0031720856463124504
104488,EATONTOWN,NJ,4,13522.0,40.2913,-74.0558,0.00029581422866439876
104492,GREENWOOD,MS,4,14242.0,33.5126,-90.1993,0.0002808594298553574
104496,FORDS,NJ,4,12663.0,40.5359,-74.3126,0.0003158809128958383
104500,GREENWOOD,DE,4,1556.0,38.8072,-75.59,0.002570694087403599
104512,HILLSDALE,MI,4,8005.0,41.9267,-84.6356,0.0004996876951905059
104516,GOLDTHWAITE,TX,4,1817.0,31.4513,-98.5736,0.002201430930104568
104520,SEVEN HILLS,OH,4,11681.0,41.3803,-81.6736,0.0003424364352367092
104524,STEVENSON RANCH,CA,4,20484.0,34.3894,-118.5883,0.00019527436047646945
104528,GREENVILLE,WI,4,10130.0,44.3003,-88.5365,0.0003948667324777887
104532,SOCASTEE,SC,4,24464.0,33.6871,-79.0086,0.00016350555918901244
104536,GRAFTON,WI,4,12160.0,43.3204,-87.948,0.0003289473684210526
104540,FRANKLIN PARK,IL,4,18374.0,41.9361,-87.8794,0.00021769892239033417
104544,GRAHAMSVILLE,NY,4,427.0,41.8527,-74.5522,0.00936768149882904
104552,STANARDSVILLE,VA,4,492.0,38.2991,-78.4368,0.008130081300813009
104556,SOMERS POINT,NJ,4,10482.0,39.3167,-74.6066,0.00038160656363289447
104560,GRAYSON,LA,4,633.0,32.0492,-92.1116,0.00631911532385466
104564,TALLADEGA,AL,4,15071.0,33.4333,-86.0986,0.00026541039081680047
104568,STANFORD,CA,4,17255.0,37.4252,-122.1674,0.00023181686467690525
104572,EGLIN AFB,FL,4,2759.0,30.4592,-86.5499,0.0014498006524102935
104576,SELMA,CA,4,24576.0,36.5715,-119.6143,0.00016276041666666666
104580,GRAVETTE,AR,4,3565.0,36.4291,-94.3712,0.0011220196353436186
104584,TAMAQUA,PA,4,6911.0,40.8033,-75.9344,0.0005787874403125452
104588,SOUDERTON,PA,4,7169.0,40.311,-75.3224,0.0005579578741804993
104592,HOLLISTER,MO,4,4585.0,36.6057,-93.2339,0.0008724100327153762
104600,SOQUEL,CA,4,10505.0,36.9978,-121.9483,0.00038077106139933366
104604,SELLERSBURG,IN,4,9948.0,38.4028,-85.7706,0.0004020908725371934
104616,GRANDVILLE,MI,4,16017.0,42.9004,-85.7564,0.00024973465692701506
104620,STANLEY,NM,4,44.0,35.1542,-105.9764,0.09090909090909091
104628,STANTON,CA,4,38271.0,33.8003,-117.9935,0.00010451778108750751
104632,GRAND COULEE,WA,4,1034.0,47.9392,-119.0029,0.0038684719535783366
104636,GREAT FALLS,VA,4,14968.0,39.011,-77.3013,0.0002672367717797969
104644,SOLANA BEACH,CA,4,12946.0,32.9943,-117.2574,0.0003089757454039858
104648,GREENBRIER,TN,4,6954.0,36.4243,-86.7975,0.0005752085130859936
104652,ELDORA,IA,4,2645.0,42.3605,-93.1013,0.0015122873345935729
104656,ELDERSBURG,MD,4,30357.0,39.4041,-76.9528,0.00013176532595447508
104664,ELCHO,WI,4,199.0,45.4354,-89.1861,0.020100502512562814
104668,SENATOBIA,MS,4,8288.0,34.6081,-89.9762,0.00048262548262548264
104680,ELBERTA,AL,4,2140.0,30.3855,-87.5888,0.001869158878504673
104684,FRANKLIN,NJ,4,4933.0,41.1101,-74.5886,0.0008108655990269613
104688,HOLTSVILLE,NY,4,19597.0,40.8124,-73.0447,0.00020411287441955402
104692,SEMMES,AL,4,5123.0,30.7899,-88.2389,0.0007807925043919579
104696,EDGEWATER,MD,4,8928.0,38.9373,-76.5572,0.00044802867383512545
104700,GRANBY,MO,4,2274.0,36.918,-94.2607,0.001759014951627089
104708,GREEN ISLAND,NY,4,2968.0,42.7474,-73.6926,0.0013477088948787063
104712,FORT JONES,CA,4,618.0,41.6086,-122.8409,0.006472491909385114
104720,GRAND CANYON VILLAGE,AZ,4,1914.0,36.0474,-112.1623,0.0020898641588296763
104724,TALIHINA,OK,4,870.0,34.7523,-95.0409,0.004597701149425287
104732,FLOWOOD,MS,4,10204.0,32.3359,-90.0802,0.0003920031360250882
104736,ESCANABA,MI,4,12403.0,45.7477,-87.09,0.0003225026203337902
104740,SOUTH WHITLEY,IN,4,1273.0,41.084,-85.6278,0.003142183817753339
104744,STRYKER,OH,4,1388.0,41.5026,-84.4182,0.002881844380403458
104748,EAST MOLINE,IL,4,20937.0,41.5199,-90.3879,0.00019104933849166546
104752,FELTON,DE,4,1136.0,39.0127,-75.5765,0.0035211267605633804
104756,FELTON,PA,4,580.0,39.857,-76.5611,0.006896551724137931
104760,GLADSTONE,OR,4,11996.0,45.3864,-122.5934,0.00033344448149383126
104764,TECUMSEH,OK,4,6326.0,35.2639,-96.9337,0.0006323110970597534
104772,TECUMSEH,MI,4,8678.0,42.0066,-83.945,0.0004609356994699239
104776,HOUGHTON LAKE,MI,4,5601.0,44.3019,-84.7491,0.0007141581860382074
104784,GALATIA,IL,4,964.0,37.8414,-88.6148,0.004149377593360996
104788,SPRING CITY,PA,4,3486.0,40.1768,-75.5466,0.0011474469305794606
104792,FERRIS,TX,4,2785.0,32.5369,-96.6738,0.001436265709156194
104804,HAMPSTEAD,MD,4,6278.0,39.6105,-76.8549,0.0006371455877668047
104812,GAINESVILLE,TX,4,17459.0,33.639,-97.1487,0.00022910819634572427
104816,SWANSBORO,NC,4,3759.0,34.6957,-77.1367,0.0010641127959563714
104820,HERSHEY,NE,4,668.0,41.1602,-100.9985,0.005988023952095809
104824,FILER,ID,4,2766.0,42.5679,-114.6115,0.0014461315979754157
104828,STUARTS DRAFT,VA,4,11554.0,38.0188,-79.0354,0.00034620045006058506
104832,GILMER,TX,4,4892.0,32.7318,-94.9461,0.0008176614881439084
104840,FAYETTEVILLE,TN,4,7026.0,35.149,-86.5634,0.000569313976658127
